filename,slug,indexStatus,action_taken
animatori-petreceri-copii-anna-frozen-moara-vlasiei.md,animatori-petreceri-copii-anna-frozen-moara-vlasiei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-mogosoaia.md,animatori-petreceri-copii-anna-frozen-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-nuci.md,animatori-petreceri-copii-anna-frozen-nuci,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-otopeni.md,animatori-petreceri-copii-anna-frozen-otopeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-pantelimon.md,animatori-petreceri-copii-anna-frozen-pantelimon,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-peris.md,animatori-petreceri-copii-anna-frozen-peris,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-petrachioaia.md,animatori-petreceri-copii-anna-frozen-petrachioaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-popesti-leordeni.md,animatori-petreceri-copii-anna-frozen-popesti-leordeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-sabareni.md,animatori-petreceri-copii-anna-frozen-sabareni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-sector-1.md,animatori-petreceri-copii-anna-frozen-sector-1,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-sector-2.md,animatori-petreceri-copii-anna-frozen-sector-2,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-sector-3.md,animatori-petreceri-copii-anna-frozen-sector-3,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-sector-4.md,animatori-petreceri-copii-anna-frozen-sector-4,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-sector-5.md,animatori-petreceri-copii-anna-frozen-sector-5,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-sector-6.md,animatori-petreceri-copii-anna-frozen-sector-6,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-snagov.md,animatori-petreceri-copii-anna-frozen-snagov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-stefanestii-de-jos.md,animatori-petreceri-copii-anna-frozen-stefanestii-de-jos,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-tancabesti.md,animatori-petreceri-copii-anna-frozen-tancabesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-tartasesti.md,animatori-petreceri-copii-anna-frozen-tartasesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-tunari.md,animatori-petreceri-copii-anna-frozen-tunari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-vidra.md,animatori-petreceri-copii-anna-frozen-vidra,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-anna-frozen-voluntari.md,animatori-petreceri-copii-anna-frozen-voluntari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-1-decembrie.md,animatori-petreceri-copii-ariel-1-decembrie,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-adunatii-copaceni.md,animatori-petreceri-copii-ariel-adunatii-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-afumati.md,animatori-petreceri-copii-ariel-afumati,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-balotesti.md,animatori-petreceri-copii-ariel-balotesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-baneasa.md,animatori-petreceri-copii-ariel-baneasa,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-berceni.md,animatori-petreceri-copii-ariel-berceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-bragadiru.md,animatori-petreceri-copii-ariel-bragadiru,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-branesti.md,animatori-petreceri-copii-ariel-branesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-buftea.md,animatori-petreceri-copii-ariel-buftea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-cernica.md,animatori-petreceri-copii-ariel-cernica,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-chiajna.md,animatori-petreceri-copii-ariel-chiajna,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-chitila.md,animatori-petreceri-copii-ariel-chitila,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-ciocanesti.md,animatori-petreceri-copii-ariel-ciocanesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-ciolpani.md,animatori-petreceri-copii-ariel-ciolpani,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-ciorogarla.md,animatori-petreceri-copii-ariel-ciorogarla,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-clinceni.md,animatori-petreceri-copii-ariel-clinceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-copaceni.md,animatori-petreceri-copii-ariel-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-corbeanca.md,animatori-petreceri-copii-ariel-corbeanca,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-crevedia.md,animatori-petreceri-copii-ariel-crevedia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-dascalu.md,animatori-petreceri-copii-ariel-dascalu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-dobroesti.md,animatori-petreceri-copii-ariel-dobroesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-domnesti.md,animatori-petreceri-copii-ariel-domnesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-dragomiresti-vale.md,animatori-petreceri-copii-ariel-dragomiresti-vale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-glina.md,animatori-petreceri-copii-ariel-glina,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-gradistea.md,animatori-petreceri-copii-ariel-gradistea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-gruiu.md,animatori-petreceri-copii-ariel-gruiu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-jilava.md,animatori-petreceri-copii-ariel-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-joita.md,animatori-petreceri-copii-ariel-joita,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-magurele.md,animatori-petreceri-copii-ariel-magurele,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-mihailesti.md,animatori-petreceri-copii-ariel-mihailesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-moara-vlasiei.md,animatori-petreceri-copii-ariel-moara-vlasiei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-mogosoaia.md,animatori-petreceri-copii-ariel-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-nuci.md,animatori-petreceri-copii-ariel-nuci,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-otopeni.md,animatori-petreceri-copii-ariel-otopeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-pantelimon.md,animatori-petreceri-copii-ariel-pantelimon,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-peris.md,animatori-petreceri-copii-ariel-peris,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-petrachioaia.md,animatori-petreceri-copii-ariel-petrachioaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-popesti-leordeni.md,animatori-petreceri-copii-ariel-popesti-leordeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-sabareni.md,animatori-petreceri-copii-ariel-sabareni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-sector-1.md,animatori-petreceri-copii-ariel-sector-1,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-sector-2.md,animatori-petreceri-copii-ariel-sector-2,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-sector-3.md,animatori-petreceri-copii-ariel-sector-3,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-sector-4.md,animatori-petreceri-copii-ariel-sector-4,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-sector-5.md,animatori-petreceri-copii-ariel-sector-5,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-sector-6.md,animatori-petreceri-copii-ariel-sector-6,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-snagov.md,animatori-petreceri-copii-ariel-snagov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-stefanestii-de-jos.md,animatori-petreceri-copii-ariel-stefanestii-de-jos,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-tancabesti.md,animatori-petreceri-copii-ariel-tancabesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-tartasesti.md,animatori-petreceri-copii-ariel-tartasesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-tunari.md,animatori-petreceri-copii-ariel-tunari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-vidra.md,animatori-petreceri-copii-ariel-vidra,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ariel-voluntari.md,animatori-petreceri-copii-ariel-voluntari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-1-decembrie.md,animatori-petreceri-copii-aurora-1-decembrie,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-adunatii-copaceni.md,animatori-petreceri-copii-aurora-adunatii-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-afumati.md,animatori-petreceri-copii-aurora-afumati,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-balotesti.md,animatori-petreceri-copii-aurora-balotesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-berceni.md,animatori-petreceri-copii-aurora-berceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-bragadiru.md,animatori-petreceri-copii-aurora-bragadiru,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-buftea.md,animatori-petreceri-copii-aurora-buftea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-cernica.md,animatori-petreceri-copii-aurora-cernica,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-chiajna.md,animatori-petreceri-copii-aurora-chiajna,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-chitila.md,animatori-petreceri-copii-aurora-chitila,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-ciocanesti.md,animatori-petreceri-copii-aurora-ciocanesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-ciolpani.md,animatori-petreceri-copii-aurora-ciolpani,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-ciorogarla.md,animatori-petreceri-copii-aurora-ciorogarla,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-clinceni.md,animatori-petreceri-copii-aurora-clinceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-copaceni.md,animatori-petreceri-copii-aurora-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-corbeanca.md,animatori-petreceri-copii-aurora-corbeanca,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-crevedia.md,animatori-petreceri-copii-aurora-crevedia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-dascalu.md,animatori-petreceri-copii-aurora-dascalu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-dobroesti.md,animatori-petreceri-copii-aurora-dobroesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-domnesti.md,animatori-petreceri-copii-aurora-domnesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-dragomiresti-vale.md,animatori-petreceri-copii-aurora-dragomiresti-vale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-glina.md,animatori-petreceri-copii-aurora-glina,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-gradistea.md,animatori-petreceri-copii-aurora-gradistea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-gruiu.md,animatori-petreceri-copii-aurora-gruiu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-jilava.md,animatori-petreceri-copii-aurora-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-joita.md,animatori-petreceri-copii-aurora-joita,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-magurele.md,animatori-petreceri-copii-aurora-magurele,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-mihailesti.md,animatori-petreceri-copii-aurora-mihailesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-moara-vlasiei.md,animatori-petreceri-copii-aurora-moara-vlasiei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-mogosoaia.md,animatori-petreceri-copii-aurora-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-nuci.md,animatori-petreceri-copii-aurora-nuci,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-otopeni.md,animatori-petreceri-copii-aurora-otopeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-aurora-pantelimon.md,animatori-petreceri-copii-aurora-pantelimon,hold,Completely rewritten via permuted ML-anti-doorway algorithm
